playerID,yearID,nameLast,nameFirst,teamID,AB,H,B2,B3,HR,BB,IBB,HBP,SH,SF,salary,firstYR,careerYear,Allstar,TB,PA,SLG,OB,OBS,logS,earlyCareer,Allstar.next
laudnti01,1989,Laudner,Tim,MIN,239,53,11,1,6,25,0,0,4,2,7.00E+05,1985,5,FALSE,84,270,0.351464435,0.295454545,0.646918981,13.45883561,FALSE,FALSE
lavalmi01,1986,LaValliere,Mike,SLN,303,71,10,2,3,36,5,1,10,0,70000,1986,1,FALSE,94,355,0.310231023,0.296511628,0.606742651,11.15625052,TRUE,FALSE
lavalmi01,1987,LaValliere,Mike,PIT,340,102,19,0,1,43,9,1,3,3,120000,1986,2,FALSE,124,399,0.364705882,0.346938776,0.711644658,11.69524702,TRUE,FALSE
lavalmi01,1988,LaValliere,Mike,PIT,352,92,18,0,2,50,10,2,1,4,215000,1986,3,FALSE,116,419,0.329545455,0.32038835,0.649933804,12.27839331,TRUE,FALSE
lavalmi01,1989,LaValliere,Mike,PIT,190,60,10,0,2,29,7,0,4,0,482500,1986,4,FALSE,76,230,0.4,0.362831858,0.762831858,13.0867362,TRUE,FALSE
lavalmi01,1990,LaValliere,Mike,PIT,279,72,15,0,3,44,8,2,4,1,575000,1986,5,FALSE,96,338,0.344086022,0.326283988,0.670370009,13.26212532,FALSE,FALSE
lavalmi01,1991,LaValliere,Mike,PIT,336,97,11,2,3,33,4,2,1,5,1035000,1986,6,FALSE,121,381,0.360119048,0.337801609,0.697920656,13.84991198,FALSE,FALSE
lavalmi01,1992,LaValliere,Mike,PIT,293,75,13,1,2,44,14,1,0,5,1850000,1986,7,FALSE,96,357,0.327645051,0.299145299,0.62679035,14.4306962,FALSE,FALSE
lavalmi01,1993,LaValliere,Mike,CHA,97,25,2,0,0,4,0,0,7,2,2350000,1986,8,FALSE,27,110,0.278350515,0.287128713,0.565479228,14.66992589,FALSE,FALSE
lavalmi01,1994,LaValliere,Mike,CHA,278,78,8,0,2,40,0,2,18,6,109000,1986,9,FALSE,92,344,0.330935252,0.371069182,0.702004434,11.59910316,FALSE,FALSE
lavalmi01,1995,LaValliere,Mike,CHA,98,24,6,0,1,9,0,0,0,2,750000,1986,10,FALSE,33,109,0.336734694,0.308411215,0.645145909,13.52782849,FALSE,FALSE
lawleto01,1988,Lawless,Tom,SLN,65,10,2,1,1,7,0,0,7,0,125000,1988,1,FALSE,17,79,0.261538462,0.236111111,0.497649573,11.73606902,TRUE,FALSE
lawleto01,1989,Lawless,Tom,TOR,70,16,1,0,0,7,0,0,1,1,175000,1988,2,FALSE,17,79,0.242857143,0.298701299,0.541558442,12.07254125,TRUE,FALSE
lawrejo01,2002,Lawrence,Joe,TOR,150,27,4,0,2,16,0,2,2,4,2.00E+05,2002,1,FALSE,37,174,0.246666667,0.259036145,0.505702811,12.20607265,TRUE,FALSE
lawribr01,2012,Lawrie,Brett,TOR,494,135,26,3,11,33,0,5,2,2,482500,2012,1,FALSE,200,536,0.4048583,0.318785579,0.723643878,13.0867362,TRUE,FALSE
lawribr01,2013,Lawrie,Brett,TOR,401,102,18,3,11,30,1,7,1,3,5.00E+05,2012,2,FALSE,159,443,0.396508728,0.303240741,0.699749469,13.12236338,TRUE,NA
lawru01,1985,Law,Rudy,CHA,390,101,21,6,4,27,0,3,6,1,565000,1985,1,FALSE,146,427,0.374358974,0.306954436,0.681313411,13.24458101,TRUE,FALSE
lawru01,1986,Law,Rudy,KCA,307,80,26,5,1,29,0,2,2,1,360000,1985,2,FALSE,119,341,0.38762215,0.324404762,0.712026912,12.79385931,TRUE,FALSE
lawtoma02,1995,Lawton,Matt,MIN,60,19,4,1,1,7,0,3,0,0,109000,1995,1,FALSE,28,70,0.466666667,0.388059701,0.854726368,11.59910316,TRUE,FALSE
lawtoma02,1996,Lawton,Matt,MIN,252,65,7,1,6,28,1,4,0,2,115000,1995,2,FALSE,92,287,0.365079365,0.327402135,0.6924815,11.65268741,TRUE,FALSE
lawtoma02,1997,Lawton,Matt,MIN,460,114,29,3,14,76,3,10,1,1,150000,1995,3,FALSE,191,551,0.415217391,0.346938776,0.762156167,11.91839057,TRUE,FALSE
lawtoma02,1998,Lawton,Matt,MIN,557,155,36,6,21,86,6,15,0,4,215000,1995,4,FALSE,266,668,0.477558348,0.362095532,0.83965388,12.27839331,TRUE,FALSE
lawtoma02,1999,Lawton,Matt,MIN,406,105,18,0,7,57,7,6,0,7,1700000,1995,5,FALSE,144,483,0.354679803,0.329787234,0.684467037,14.34613881,FALSE,TRUE
lawtoma02,2000,Lawton,Matt,MIN,561,171,44,2,13,91,8,7,0,5,2.00E+06,1995,6,TRUE,258,672,0.459893048,0.384848485,0.844741533,14.50865774,FALSE,FALSE
lawtoma02,2001,Lawton,Matt,MIN,559,155,36,1,13,85,6,11,0,2,3900000,1995,7,FALSE,232,663,0.415026834,0.36,0.775026834,15.17648711,FALSE,FALSE
lawtoma02,2002,Lawton,Matt,CLE,416,98,19,2,15,59,0,8,1,0,5250000,1995,8,FALSE,166,484,0.399038462,0.330526316,0.729564777,15.47373863,FALSE,FALSE
lawtoma02,2003,Lawton,Matt,CLE,374,93,19,0,15,47,0,7,0,1,6750000,1995,9,FALSE,157,429,0.419786096,0.332541568,0.752327664,15.72505306,FALSE,TRUE
lawtoma02,2004,Lawton,Matt,CLE,591,164,25,0,20,74,3,11,0,4,7250000,1995,10,TRUE,249,683,0.421319797,0.351796407,0.773116204,15.79651203,FALSE,FALSE
lawtoma02,2005,Lawton,Matt,PIT,500,127,30,1,13,69,0,12,0,4,7750000,1995,11,FALSE,198,585,0.396,0.344463972,0.740463972,15.8632034,FALSE,FALSE
lecroma01,2000,LeCroy,Matt,MIN,167,29,10,0,5,17,2,2,1,3,2.00E+05,2000,1,FALSE,54,192,0.323353293,0.23655914,0.559912433,12.20607265,TRUE,FALSE
lecroma01,2003,LeCroy,Matt,MIN,345,99,19,0,17,25,1,4,0,0,312500,2000,4,FALSE,169,375,0.489855072,0.331536388,0.821391461,12.65235975,TRUE,FALSE
lecroma01,2004,LeCroy,Matt,MIN,264,71,14,0,9,16,0,5,0,2,340000,2000,5,FALSE,112,287,0.424242424,0.310714286,0.73495671,12.7367009,FALSE,FALSE
lecroma01,2005,LeCroy,Matt,MIN,304,79,5,0,17,41,2,4,0,1,750000,2000,6,FALSE,135,352,0.444078947,0.340057637,0.784136584,13.52782849,FALSE,FALSE
lecroma01,2006,LeCroy,Matt,WAS,67,16,3,0,2,11,0,1,0,1,850000,2000,7,FALSE,25,80,0.373134328,0.346153846,0.719288175,13.65299163,FALSE,FALSE
ledeeri01,1999,Ledee,Ricky,NYA,250,69,13,5,9,28,5,0,0,2,202850,1999,1,FALSE,119,285,0.476,0.325088339,0.801088339,12.22022207,TRUE,FALSE
ledeeri01,2000,Ledee,Ricky,NYA,467,110,19,5,13,59,4,2,0,3,240000,1999,2,FALSE,178,535,0.381156317,0.311320755,0.692477072,12.3883942,TRUE,FALSE
ledeeri01,2001,Ledee,Ricky,TEX,242,56,21,1,2,23,0,3,1,3,406500,1999,3,FALSE,85,272,0.351239669,0.298113208,0.649352877,12.91533921,TRUE,FALSE
ledeeri01,2002,Ledee,Ricky,PHI,203,46,13,1,8,35,0,1,1,1,750000,1999,4,FALSE,85,241,0.418719212,0.340336134,0.759055346,13.52782849,TRUE,FALSE
ledeeri01,2003,Ledee,Ricky,PHI,255,63,15,2,13,34,5,0,1,1,850000,1999,5,FALSE,121,296,0.474509804,0.31292517,0.787434974,13.65299163,FALSE,FALSE
ledeeri01,2004,Ledee,Ricky,PHI,176,41,9,0,7,27,2,1,0,1,1225000,1999,6,FALSE,71,207,0.403409091,0.32195122,0.72536031,14.0184514,FALSE,FALSE
ledeeri01,2005,Ledee,Ricky,LAN,237,66,16,1,7,20,1,3,0,6,1.00E+06,1999,7,FALSE,105,267,0.443037975,0.329457364,0.772495339,13.81551056,FALSE,FALSE
ledeeri01,2006,Ledee,Ricky,LAN,53,13,5,0,1,2,0,0,0,0,1500000,1999,8,FALSE,21,55,0.396226415,0.272727273,0.668953688,14.22097567,FALSE,FALSE
ledesaa01,1997,Ledesma,Aaron,BAL,88,31,5,1,2,13,0,1,1,1,150000,1997,1,FALSE,44,104,0.5,0.435643564,0.935643564,11.91839057,TRUE,FALSE
ledesaa01,1998,Ledesma,Aaron,TBA,299,97,16,3,0,9,1,1,4,2,195000,1997,2,FALSE,119,316,0.397993311,0.339805825,0.737799136,12.18075484,TRUE,FALSE
ledesaa01,1999,Ledesma,Aaron,TBA,294,78,15,0,0,14,1,3,1,0,227500,1997,3,FALSE,93,313,0.316326531,0.294498382,0.610824912,12.33490552,TRUE,FALSE
leeca01,1999,Lee,Carlos,CHA,492,144,32,2,16,13,0,4,1,7,2.00E+05,1999,1,FALSE,228,517,0.463414634,0.310891089,0.774305723,12.20607265,TRUE,FALSE
leeca01,2000,Lee,Carlos,CHA,572,172,29,2,24,38,1,3,1,5,275000,1999,2,FALSE,277,620,0.484265734,0.342062193,0.826327927,12.52452638,TRUE,FALSE
leeca01,2001,Lee,Carlos,CHA,558,150,33,3,24,38,2,6,1,2,4.00E+05,1999,3,FALSE,261,607,0.467741935,0.311036789,0.778778725,12.89921983,TRUE,FALSE
leeca01,2002,Lee,Carlos,CHA,492,130,26,2,26,75,4,2,0,7,2700000,1999,4,FALSE,238,580,0.483739837,0.352014011,0.835753848,14.80876233,TRUE,FALSE
leeca01,2003,Lee,Carlos,CHA,623,181,35,1,31,37,2,4,0,7,4200000,1999,5,FALSE,311,673,0.499197432,0.326283988,0.82548142,15.25059508,FALSE,FALSE
leeca01,2004,Lee,Carlos,CHA,591,180,37,0,31,54,3,7,0,6,6500000,1999,6,FALSE,310,661,0.524534687,0.356481481,0.881016168,15.68731273,FALSE,TRUE
leeca01,2005,Lee,Carlos,MIL,618,164,41,0,32,57,7,2,0,11,8.00E+06,1999,7,TRUE,301,695,0.487055016,0.313782991,0.800838007,15.8949521,FALSE,TRUE
leeca01,2006,Lee,Carlos,MIL,624,187,37,1,37,58,6,2,0,11,8500000,1999,8,TRUE,337,701,0.540064103,0.347383721,0.887447823,15.95557672,FALSE,TRUE
leeca01,2007,Lee,Carlos,HOU,627,190,43,1,32,53,10,4,0,13,11500000,1999,9,TRUE,331,707,0.527910686,0.337681159,0.865591845,16.25785759,FALSE,FALSE
leeca01,2008,Lee,Carlos,HOU,436,137,27,0,28,37,7,3,0,5,12500000,1999,10,FALSE,248,488,0.568807339,0.347916667,0.916724006,16.3412392,FALSE,FALSE
leeca01,2009,Lee,Carlos,HOU,610,183,35,1,26,41,5,3,0,8,1.90E+07,1999,11,FALSE,298,667,0.48852459,0.333841463,0.822366054,16.75994954,FALSE,FALSE
leeca01,2010,Lee,Carlos,HOU,605,149,29,1,24,37,1,3,0,4,1.90E+07,1999,12,FALSE,252,650,0.416528926,0.287713841,0.704242767,16.75994954,FALSE,FALSE
leeca01,2011,Lee,Carlos,HOU,585,161,38,4,18,59,8,3,0,6,1.90E+07,1999,13,FALSE,261,661,0.446153846,0.325153374,0.77130722,16.75994954,FALSE,FALSE
leeca01,2012,Lee,Carlos,HOU,550,145,27,1,9,58,4,1,0,6,1.90E+07,1999,14,FALSE,201,619,0.365454545,0.325163399,0.690617944,16.75994954,FALSE,FALSE
leede02,1998,Lee,Derrek,FLO,454,106,29,1,17,47,1,10,0,2,172000,1998,1,FALSE,188,514,0.414096916,0.302788845,0.716885761,12.05524976,TRUE,FALSE
leede02,1999,Lee,Derrek,FLO,218,45,9,1,5,17,1,0,0,1,265000,1998,2,FALSE,71,237,0.325688073,0.258474576,0.58416265,12.4874851,TRUE,FALSE
leede02,2000,Lee,Derrek,FLO,477,134,18,3,28,63,6,4,0,2,225000,1998,3,FALSE,242,552,0.507337526,0.34981685,0.857154376,12.32385568,TRUE,FALSE
leede02,2001,Lee,Derrek,FLO,561,158,37,4,21,50,1,8,0,6,375000,1998,4,FALSE,266,626,0.474153298,0.338235294,0.812388592,12.8346813,TRUE,FALSE
leede02,2002,Lee,Derrek,FLO,581,157,35,7,27,98,8,5,0,4,2700000,1998,5,FALSE,287,696,0.493975904,0.359534207,0.85351011,14.80876233,FALSE,FALSE
leede02,2003,Lee,Derrek,FLO,539,146,31,2,31,88,7,10,0,6,4250000,1998,6,FALSE,274,650,0.508348794,0.358044164,0.866392958,15.26242954,FALSE,FALSE
leede02,2004,Lee,Derrek,CHN,605,168,39,1,32,68,4,8,2,5,6166667,1998,7,FALSE,305,692,0.504132231,0.342688331,0.846820562,15.63466906,FALSE,TRUE
leede02,2005,Lee,Derrek,CHN,594,199,50,3,46,85,23,5,0,7,7666667,1998,8,TRUE,393,714,0.661616162,0.371794872,1.033411033,15.85239253,FALSE,FALSE
leede02,2006,Lee,Derrek,CHN,175,50,9,0,8,25,1,0,0,4,9416667,1998,9,FALSE,83,205,0.474285714,0.368159204,0.842444918,16.05799176,FALSE,TRUE
leede02,2007,Lee,Derrek,CHN,567,180,43,1,22,71,8,9,0,3,13250000,1998,10,TRUE,291,658,0.513227513,0.376160991,0.889388504,16.39950811,FALSE,FALSE
leede02,2008,Lee,Derrek,CHN,623,181,41,3,20,71,3,0,0,4,13250000,1998,11,FALSE,288,701,0.462279294,0.357245337,0.819524631,16.39950811,FALSE,FALSE
leede02,2009,Lee,Derrek,CHN,532,163,36,2,35,76,6,3,0,4,13250000,1998,12,FALSE,308,621,0.578947368,0.379478827,0.958426196,16.39950811,FALSE,FALSE
leede02,2010,Lee,Derrek,CHN,547,142,35,0,19,73,1,2,0,4,13250000,1998,13,FALSE,234,627,0.427787934,0.344605475,0.772393409,16.39950811,FALSE,FALSE
leede02,2011,Lee,Derrek,BAL,435,116,17,2,19,33,2,6,0,3,7250000,1998,14,FALSE,194,479,0.445977011,0.312765957,0.758742969,15.79651203,FALSE,FALSE
leema02,1986,Lee,Manuel,TOR,78,16,0,1,1,4,0,0,2,1,60000,1986,1,FALSE,21,85,0.269230769,0.243902439,0.513133208,11.00209984,TRUE,FALSE
leema02,1988,Lee,Manuel,TOR,381,111,16,3,2,26,1,0,4,4,103000,1986,3,FALSE,139,416,0.364829396,0.333333333,0.69816273,11.54248427,TRUE,FALSE
leema02,1989,Lee,Manuel,TOR,300,78,9,2,3,20,1,0,1,1,160000,1986,4,FALSE,100,323,0.333333333,0.302180685,0.635514019,11.98292909,TRUE,FALSE
leema02,1990,Lee,Manuel,TOR,391,95,12,4,6,26,0,0,1,3,380000,1986,5,FALSE,133,421,0.340153453,0.290167866,0.630321318,12.84792653,FALSE,FALSE
leema02,1991,Lee,Manuel,TOR,445,104,18,3,0,24,0,2,10,4,712500,1986,6,FALSE,128,485,0.287640449,0.272921109,0.560561558,13.47653519,FALSE,FALSE
leema02,1992,Lee,Manuel,TOR,396,104,10,1,3,50,0,0,8,3,1.00E+06,1986,7,FALSE,125,457,0.315656566,0.34529148,0.660948045,13.81551056,FALSE,FALSE
leema02,1993,Lee,Manuel,TEX,205,45,3,1,1,22,3,2,9,1,1900000,1986,8,FALSE,53,242,0.258536585,0.27826087,0.536797455,14.45736444,FALSE,FALSE
leema02,1994,Lee,Manuel,TEX,335,93,18,2,2,21,0,0,6,1,1300000,1986,9,FALSE,121,363,0.36119403,0.320224719,0.681418749,14.07787482,FALSE,FALSE
leetr01,1998,Lee,Travis,ARI,562,151,20,2,22,67,5,0,0,1,170000,1998,1,FALSE,241,635,0.428825623,0.335962145,0.764787768,12.04355372,TRUE,FALSE
leetr01,1999,Lee,Travis,ARI,375,89,16,2,9,58,4,0,0,3,4.00E+05,1998,2,FALSE,136,440,0.362666667,0.327231121,0.689897788,12.89921983,TRUE,FALSE
leetr01,2000,Lee,Travis,ARI,404,95,24,1,9,65,1,2,0,2,5.00E+05,1998,3,FALSE,148,474,0.366336634,0.338297872,0.704634506,13.12236338,TRUE,FALSE
leetr01,2001,Lee,Travis,PHI,555,143,34,2,20,71,5,4,1,9,8.00E+05,1998,4,FALSE,241,645,0.434234234,0.331220285,0.765454519,13.59236701,TRUE,FALSE
leetr01,2002,Lee,Travis,PHI,536,142,26,2,13,54,10,0,0,2,3.00E+06,1998,5,FALSE,211,602,0.393656716,0.31,0.703656716,14.91412285,FALSE,FALSE
leetr01,2003,Lee,Travis,TBA,542,149,37,3,19,64,4,0,1,6,5.00E+05,1998,6,FALSE,249,617,0.459409594,0.342622951,0.802032545,13.12236338,FALSE,FALSE
leetr01,2005,Lee,Travis,TBA,404,110,22,2,12,35,4,1,0,1,1300000,1998,8,FALSE,172,445,0.425742574,0.318284424,0.744026999,14.07787482,FALSE,FALSE
leetr01,2006,Lee,Travis,TBA,343,77,11,2,11,42,1,2,0,1,2450000,1998,9,FALSE,125,389,0.364431487,0.305699482,0.670130969,14.71159858,FALSE,FALSE
leiussc01,1992,Leius,Scott,MIN,409,102,18,2,2,34,0,1,5,0,175000,1992,1,FALSE,130,449,0.317848411,0.306997743,0.624846153,12.07254125,TRUE,FALSE
leiussc01,1994,Leius,Scott,MIN,350,86,16,1,14,37,0,1,1,2,275000,1992,3,FALSE,146,391,0.417142857,0.317829457,0.734972315,12.52452638,TRUE,FALSE
leiussc01,1995,Leius,Scott,MIN,372,92,16,5,4,49,3,2,0,4,760000,1992,4,FALSE,130,430,0.349462366,0.325471698,0.674934064,13.54107371,TRUE,FALSE
leiussc01,1996,Leius,Scott,CLE,43,6,4,0,1,2,0,0,1,0,3.00E+05,1992,5,FALSE,13,46,0.302325581,0.177777778,0.480103359,12.61153775,FALSE,FALSE
leiussc01,1998,Leius,Scott,KCA,46,8,0,0,0,1,0,0,0,0,180000,1992,7,FALSE,8,47,0.173913043,0.191489362,0.365402405,12.10071213,FALSE,FALSE
leiussc01,1999,Leius,Scott,KCA,74,15,1,0,1,4,0,1,0,3,2.00E+05,1992,8,FALSE,19,82,0.256756757,0.243589744,0.5003465,12.20607265,FALSE,FALSE
lemasjo01,1985,LeMaster,Johnnie,PIT,58,9,0,0,1,5,2,0,2,0,5.00E+05,1985,1,FALSE,12,67,0.206896552,0.184615385,0.391511936,13.12236338,TRUE,FALSE
lemkema01,1991,Lemke,Mark,ATL,269,63,11,2,2,29,2,0,6,4,138000,1991,1,FALSE,84,310,0.312267658,0.3,0.612267658,11.83500896,TRUE,FALSE
lemkema01,1992,Lemke,Mark,ATL,427,97,7,4,6,50,11,0,12,2,250000,1991,2,FALSE,130,502,0.304449649,0.278688525,0.583138173,12.4292162,TRUE,FALSE
lemkema01,1993,Lemke,Mark,ATL,493,124,19,2,7,65,13,0,5,6,550000,1991,3,FALSE,168,582,0.340770791,0.308231173,0.649001964,13.21767356,TRUE,FALSE
lemkema01,1994,Lemke,Mark,ATL,350,103,15,0,3,38,12,0,6,0,1100000,1991,4,FALSE,127,406,0.362857143,0.3225,0.685357143,13.91082074,TRUE,FALSE
lemkema01,1995,Lemke,Mark,ATL,399,101,16,5,5,44,4,0,7,3,1250000,1991,5,FALSE,142,457,0.355889724,0.315436242,0.671325966,14.03865411,FALSE,FALSE
lemkema01,1996,Lemke,Mark,ATL,498,127,17,0,5,53,1,0,5,6,1500000,1991,6,FALSE,159,563,0.319277108,0.324275362,0.643552471,14.22097567,FALSE,FALSE
lemkema01,1997,Lemke,Mark,ATL,351,86,17,1,2,33,2,0,8,5,2.00E+06,1991,7,FALSE,111,399,0.316239316,0.303108808,0.619348125,14.50865774,FALSE,FALSE
lemonch01,1985,Lemon,Chet,DET,517,137,28,4,18,45,3,10,0,3,670000,1985,1,FALSE,227,578,0.439071567,0.316814159,0.755885726,13.41503299,TRUE,FALSE
lemonch01,1986,Lemon,Chet,DET,403,101,21,3,12,39,3,8,3,4,698571,1985,2,FALSE,164,460,0.406947891,0.307865169,0.714813059,13.4567921,TRUE,FALSE
lemonch01,1987,Lemon,Chet,DET,470,130,30,3,20,70,1,8,0,5,698571,1985,3,FALSE,226,554,0.480851064,0.367837338,0.848688402,13.4567921,TRUE,FALSE
lemonch01,1988,Lemon,Chet,DET,512,135,29,4,17,59,6,7,1,3,828571,1985,4,FALSE,223,588,0.435546875,0.325823224,0.761370099,13.62745781,TRUE,FALSE
lemonch01,1989,Lemon,Chet,DET,414,98,19,2,7,46,3,8,2,2,828571,1985,5,FALSE,142,475,0.342995169,0.304535637,0.647530806,13.62745781,FALSE,FALSE
lemonch01,1990,Lemon,Chet,DET,322,83,16,4,5,48,3,4,2,2,828571,1985,6,FALSE,122,381,0.378881988,0.343163539,0.722045526,13.62745781,FALSE,FALSE
lennopa01,1997,Lennon,Patrick,OAK,116,34,6,1,1,15,0,0,0,0,150000,1997,1,FALSE,45,131,0.387931034,0.374045802,0.761976836,11.91839057,TRUE,FALSE
leonaje01,1985,Leonard,Jeffrey,SFN,507,122,20,3,17,21,5,1,1,1,9.00E+05,1985,1,FALSE,199,536,0.392504931,0.25891182,0.651416751,13.71015004,TRUE,FALSE
leonaje01,1986,Leonard,Jeffrey,SFN,341,95,11,3,6,20,1,3,1,3,9.00E+05,1985,2,FALSE,130,369,0.381231672,0.314917127,0.696148799,13.71015004,TRUE,TRUE
leonaje01,1987,Leonard,Jeffrey,SFN,503,141,29,4,19,21,6,2,0,5,975000,1985,3,TRUE,235,537,0.467196819,0.294339623,0.761536442,13.79019275,TRUE,FALSE
leonaje01,1988,Leonard,Jeffrey,SFN,534,129,27,1,10,25,2,3,1,6,9.00E+05,1985,4,FALSE,188,571,0.352059925,0.270944742,0.623004667,13.71015004,TRUE,TRUE
leonaje01,1989,Leonard,Jeffrey,SEA,566,144,20,1,24,38,2,5,0,12,1.00E+06,1985,5,TRUE,238,623,0.4204947,0.297029703,0.717524403,13.81551056,FALSE,FALSE
leonaje01,1990,Leonard,Jeffrey,SEA,478,120,20,0,10,37,6,3,0,7,8.00E+05,1985,6,FALSE,170,531,0.355648536,0.289827255,0.645475791,13.59236701,FALSE,FALSE
leonama01,1991,Leonard,Mark,SFN,129,31,7,1,2,12,1,1,1,2,110000,1991,1,FALSE,46,146,0.356589147,0.295774648,0.652363795,11.60823564,TRUE,FALSE
leonama01,1992,Leonard,Mark,SFN,128,30,7,0,4,16,0,3,0,1,140000,1991,2,FALSE,49,148,0.3828125,0.319444444,0.702256944,11.8493977,TRUE,FALSE
leonjo01,2003,Leon,Jose,BAL,54,13,1,0,0,3,0,2,0,0,305000,2003,1,FALSE,14,59,0.259259259,0.280701754,0.539961014,12.62806706,TRUE,FALSE
leshebr01,1996,Lesher,Brian,OAK,82,19,3,0,5,5,0,1,1,1,109000,1996,1,FALSE,37,90,0.451219512,0.275862069,0.727081581,11.59910316,TRUE,FALSE
leshebr01,1997,Lesher,Brian,OAK,131,30,4,1,4,9,0,0,0,2,152000,1996,2,FALSE,48,142,0.366412214,0.278571429,0.644983642,11.9316358,TRUE,FALSE
levisje01,1996,Levis,Jesse,ML4,233,55,6,1,1,38,0,2,1,0,150000,1996,1,FALSE,66,274,0.283261803,0.343173432,0.626435234,11.91839057,TRUE,FALSE
levisje01,1997,Levis,Jesse,ML4,200,57,7,0,1,24,0,1,5,2,207500,1996,2,FALSE,67,232,0.335,0.361607143,0.696607143,12.24288662,TRUE,FALSE
lewisda01,1992,Lewis,Darren,SFN,320,74,8,1,1,29,0,1,10,2,145000,1992,1,FALSE,87,362,0.271875,0.29512894,0.56700394,11.88448902,TRUE,FALSE
lewisda01,1993,Lewis,Darren,SFN,522,132,17,7,2,30,0,7,12,1,172500,1992,2,FALSE,169,572,0.323754789,0.293478261,0.61723305,12.05815252,TRUE,FALSE
lewisda01,1994,Lewis,Darren,SFN,451,116,15,9,4,53,0,4,4,1,350000,1992,3,FALSE,161,513,0.356984479,0.33531746,0.692301939,12.76568843,TRUE,FALSE
lewisda01,1995,Lewis,Darren,SFN,472,118,13,3,1,34,0,8,12,1,1850000,1992,4,FALSE,140,527,0.296610169,0.300395257,0.597005426,14.4306962,TRUE,FALSE
lewisda01,1996,Lewis,Darren,CHA,337,77,12,2,4,45,1,3,15,5,1625000,1992,5,FALSE,105,406,0.3115727,0.315926893,0.627499593,14.30101837,FALSE,FALSE
lewisda01,1997,Lewis,Darren,CHA,154,41,4,1,1,17,0,0,7,0,1325000,1992,6,FALSE,50,178,0.324675325,0.339181287,0.663856611,14.09692302,FALSE,FALSE
lewisda01,1998,Lewis,Darren,BOS,585,157,25,3,8,70,0,8,2,5,5.00E+05,1992,7,FALSE,212,670,0.362393162,0.346564885,0.708958048,13.12236338,FALSE,FALSE
lewisda01,1999,Lewis,Darren,BOS,470,113,14,6,2,45,0,5,14,4,2100000,1992,8,FALSE,145,538,0.308510638,0.306796117,0.615306755,14.5574479,FALSE,FALSE
lewisda01,2000,Lewis,Darren,BOS,270,65,12,0,2,22,0,3,8,0,2400000,1992,9,FALSE,83,303,0.307407407,0.297945205,0.605352613,14.6909793,FALSE,FALSE
lewisda01,2001,Lewis,Darren,BOS,164,46,9,1,1,8,0,3,5,0,2500000,1992,10,FALSE,60,180,0.365853659,0.313953488,0.679807147,14.73180129,FALSE,FALSE
lewisda01,2002,Lewis,Darren,CHN,79,19,3,1,0,7,0,3,2,0,5.00E+05,1992,11,FALSE,24,91,0.303797468,0.302325581,0.60612305,13.12236338,FALSE,FALSE
lewisfr02,2008,Lewis,Fred,SFN,468,132,25,11,9,51,3,0,0,2,392000,2008,1,FALSE,206,524,0.44017094,0.344827586,0.784998526,12.87901712,TRUE,FALSE
lewisfr02,2009,Lewis,Fred,SFN,295,76,21,3,4,36,3,5,0,0,440000,2008,2,FALSE,115,339,0.389830508,0.326347305,0.716177814,12.99453001,TRUE,FALSE
lewisfr02,2010,Lewis,Fred,TOR,428,112,31,5,8,38,1,9,1,4,455000,2008,3,FALSE,177,481,0.413551402,0.319057816,0.732609218,13.0280527,TRUE,FALSE
lewisfr02,2011,Lewis,Fred,CIN,183,42,7,0,3,22,2,3,1,1,9.00E+05,2008,4,FALSE,58,212,0.316939891,0.299516908,0.616456799,13.71015004,TRUE,FALSE
lewisma01,1992,Lewis,Mark,CLE,413,109,21,0,5,25,1,3,1,4,145000,1992,1,FALSE,145,447,0.351089588,0.302961276,0.654050864,11.88448902,TRUE,FALSE
lewisma01,1993,Lewis,Mark,CLE,52,13,2,0,1,0,0,0,1,0,175000,1992,2,FALSE,18,53,0.346153846,0.25,0.596153846,12.07254125,TRUE,FALSE
lewisma01,1994,Lewis,Mark,CLE,73,15,5,0,1,2,0,0,1,0,182500,1992,3,FALSE,23,76,0.315068493,0.226666667,0.54173516,12.11450545,TRUE,FALSE
lewisma01,1995,Lewis,Mark,CIN,171,58,13,1,3,21,2,0,0,2,190000,1992,4,FALSE,82,196,0.479532164,0.396907216,0.87643938,12.15477935,TRUE,FALSE
lewisma01,1996,Lewis,Mark,DET,545,147,30,3,11,42,0,5,4,3,670000,1992,5,FALSE,216,599,0.396330275,0.32197615,0.718306425,13.41503299,FALSE,FALSE
lewisma01,1997,Lewis,Mark,SFN,341,91,14,6,10,23,2,4,1,3,1664000,1992,6,FALSE,147,374,0.431085044,0.306010929,0.737095973,14.3247349,FALSE,FALSE
lewisma01,1998,Lewis,Mark,PHI,518,129,21,2,9,48,2,3,3,8,1720000,1992,7,FALSE,181,582,0.349420849,0.308098592,0.657519441,14.35783485,FALSE,FALSE
lewisma01,1999,Lewis,Mark,CIN,173,44,16,0,6,7,1,0,2,2,5.00E+05,1992,8,FALSE,78,185,0.450867052,0.276243094,0.727110146,13.12236338,FALSE,FALSE
lewisma01,2000,Lewis,Mark,BAL,163,44,17,0,2,12,0,1,1,1,6.00E+05,1992,9,FALSE,67,178,0.411042945,0.32,0.731042945,13.30468493,FALSE,FALSE
